round,step,elapsed_sec,selected_agent,obs_1,obs_2,ai_macro_action,ai_macro_name,ai_primitive_action,human_action,human_action_label,reward,done,info
1,123,30.801,1,"[0.4, 0.6, 1.0, 0.0, 1.0, 0.6, 0.2, 0.0, 1.0, 0.0, 0.2, 1.0, 0.0, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 1.0, -0.4, 0.0, 0.0, 0.4, -0.2]","[0.6, 0.6, 1.0, 0.0, 1.0, 0.6, 0.2, 0.0, 1.0, -0.2, 0.2, 1.0, -0.2, -0.2, 0.0, 0.0, 0.0, 0.0, -0.2, 0.2, 1.0, -0.6, 0.0, 0.0, 0.2, -0.2]",6,deliver 1,1,4,STAY,-1.0,False,"{""cur_mac"": [1, 4], ""mac_done"": [true, true], ""collision"": []}"
1,124,31.052,1,"[0.6, 0.6, 1.0, 0.0, 1.0, 0.6, 0.2, 0.0, 1.0, -0.2, 0.2, 1.0, -0.2, -0.2, 0.0, 0.0, 0.0, 0.0, -0.2, 0.2, 1.0, -0.6, 0.0, 0.0, 0.2, -0.2]","[0.6, 0.4, 1.0, 0.0, 1.0, 0.4, 0.2, 0.0, 1.0, -0.2, 0.4, 1.0, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.2, 0.4, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]",6,deliver 1,2,3,UP,-1.0,False,"{""cur_mac"": [2, 3], ""mac_done"": [true, true], ""collision"": []}"
1,125,31.302,1,"[0.6, 0.4, 1.0, 0.0, 1.0, 0.4, 0.2, 0.0, 1.0, -0.2, 0.4, 1.0, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.2, 0.4, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]","[0.6, 0.4, 1.0, 0.0, 0.0, 0.4, 0.2, 0.0, 1.0, -0.2, 0.4, 1.0, -0.2, -0.2, 0.0, -0.4, 0.4, 0.0, -0.2, 0.4, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]",6,deliver 1,1,0,RIGHT,-51.0,False,"{""cur_mac"": [1, 0], ""mac_done"": [true, true], ""collision"": []}"
1,126,31.553,1,"[0.6, 0.4, 1.0, 0.0, 0.0, 0.4, 0.2, 0.0, 1.0, -0.2, 0.4, 1.0, -0.2, -0.2, 0.0, -0.4, 0.4, 0.0, -0.2, 0.4, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]","[0.6, 0.6, 1.0, 0.0, 0.0, 0.4, 0.2, 0.0, 1.0, -0.2, 0.2, 1.0, -0.2, -0.4, 0.0, -0.4, 0.2, 0.0, -0.2, 0.2, 1.0, -0.6, 0.0, 0.0, 0.2, -0.2]",3,get plate 1,0,4,STAY,-1.0,False,"{""cur_mac"": [0, 4], ""mac_done"": [true, true], ""collision"": []}"
1,127,31.803,1,"[0.6, 0.6, 1.0, 0.0, 0.0, 0.4, 0.2, 0.0, 1.0, -0.2, 0.2, 1.0, -0.2, -0.4, 0.0, -0.4, 0.2, 0.0, -0.2, 0.2, 1.0, -0.6, 0.0, 0.0, 0.2, -0.2]","[0.4, 0.6, 1.0, 0.0, 0.0, 0.2, 0.2, 0.0, 1.0, 0.0, 0.2, 1.0, -0.2, -0.4, 0.0, -0.2, 0.2, 0.0, 0.0, 0.2, 1.0, -0.4, 0.0, 0.0, 0.4, -0.2]",6,deliver 1,3,3,UP,-1.0,False,"{""cur_mac"": [3, 3], ""mac_done"": [true, true], ""collision"": []}"
1,128,32.054,1,"[0.4, 0.6, 1.0, 0.0, 0.0, 0.2, 0.2, 0.0, 1.0, 0.0, 0.2, 1.0, -0.2, -0.4, 0.0, -0.2, 0.2, 0.0, 0.0, 0.2, 1.0, -0.4, 0.0, 0.0, 0.4, -0.2]","[0.2, 0.6, 1.0, 0.0, 0.0, 0.2, 0.2, 0.0, 1.0, 0.2, 0.2, 1.0, 0.0, -0.4, 0.0, 0.0, 0.2, 0.0, 0.2, 0.2, 1.0, -0.2, 0.0, 0.0, 0.6, -0.2]",6,deliver 1,3,4,STAY,-1.0,False,"{""cur_mac"": [3, 4], ""mac_done"": [true, true], ""collision"": []}"
1,129,32.304,1,"[0.2, 0.6, 1.0, 0.0, 0.0, 0.2, 0.2, 0.0, 1.0, 0.2, 0.2, 1.0, 0.0, -0.4, 0.0, 0.0, 0.2, 0.0, 0.2, 0.2, 1.0, -0.2, 0.0, 0.0, 0.6, -0.2]","[0.2, 0.6, 1.0, 0.0, 1.0, 0.2, 0.4, 0.0, 1.0, 0.2, 0.2, 1.0, 0.0, -0.2, 0.0, 0.0, 0.0, 0.0, 0.2, 0.2, 1.0, -0.2, 0.0, 0.0, 0.6, -0.2]",6,deliver 1,0,0,RIGHT,-1.0,False,"{""cur_mac"": [0, 0], ""mac_done"": [true, true], ""collision"": []}"
1,130,32.554,1,"[0.2, 0.6, 1.0, 0.0, 1.0, 0.2, 0.4, 0.0, 1.0, 0.2, 0.2, 1.0, 0.0, -0.2, 0.0, 0.0, 0.0, 0.0, 0.2, 0.2, 1.0, -0.2, 0.0, 0.0, 0.6, -0.2]","[0.4, 0.6, 1.0, 0.0, 1.0, 0.2, 0.4, 0.0, 1.0, 0.0, 0.2, 1.0, -0.2, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 1.0, -0.4, 0.0, 0.0, 0.4, -0.2]",6,deliver 1,1,4,STAY,-1.0,False,"{""cur_mac"": [1, 4], ""mac_done"": [true, true], ""collision"": []}"
1,131,32.805,1,"[0.4, 0.6, 1.0, 0.0, 1.0, 0.2, 0.4, 0.0, 1.0, 0.0, 0.2, 1.0, -0.2, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 1.0, -0.4, 0.0, 0.0, 0.4, -0.2]","[0.6, 0.6, 1.0, 0.0, 1.0, 0.2, 0.4, 0.0, 1.0, -0.2, 0.2, 1.0, -0.4, -0.2, 0.0, 0.0, 0.0, 0.0, -0.2, 0.2, 1.0, -0.6, 0.0, 0.0, 0.2, -0.2]",6,deliver 1,1,4,STAY,-1.0,False,"{""cur_mac"": [1, 4], ""mac_done"": [true, true], ""collision"": []}"
1,132,33.056,1,"[0.6, 0.6, 1.0, 0.0, 1.0, 0.2, 0.4, 0.0, 1.0, -0.2, 0.2, 1.0, -0.4, -0.2, 0.0, 0.0, 0.0, 0.0, -0.2, 0.2, 1.0, -0.6, 0.0, 0.0, 0.2, -0.2]","[0.6, 0.4, 1.0, 0.0, 1.0, 0.2, 0.6, 0.0, 1.0, -0.2, 0.4, 1.0, -0.4, 0.2, 0.0, 0.0, 0.0, 0.0, -0.2, 0.4, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]",6,deliver 1,2,0,RIGHT,-1.0,False,"{""cur_mac"": [2, 0], ""mac_done"": [true, true], ""collision"": []}"
1,133,33.306,1,"[0.6, 0.4, 1.0, 0.0, 1.0, 0.2, 0.6, 0.0, 1.0, -0.2, 0.4, 1.0, -0.4, 0.2, 0.0, 0.0, 0.0, 0.0, -0.2, 0.4, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]","[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.6, 0.0, 1.0, -0.2, 0.4, 1.0, -0.4, 0.2, 0.0, -0.4, 0.4, 0.0, -0.2, 0.4, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]",6,deliver 1,1,4,STAY,-51.0,False,"{""cur_mac"": [1, 4], ""mac_done"": [true, true], ""collision"": []}"
1,134,33.556,1,"[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.6, 0.0, 1.0, -0.2, 0.4, 1.0, -0.4, 0.2, 0.0, -0.4, 0.4, 0.0, -0.2, 0.4, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]","[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.6, 0.0, 1.0, -0.2, 0.4, 1.0, -0.6, 0.2, 0.0, -0.4, 0.4, 0.0, -0.2, 0.4, 1.0, -0.6, 0.2, 1.0, 0.2, 0.0]",3,get plate 1,4,3,UP,9.0,False,"{""cur_mac"": [4, 3], ""mac_done"": [true, true], ""collision"": []}"
1,135,33.807,1,"[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.6, 0.0, 1.0, -0.2, 0.4, 1.0, -0.6, 0.2, 0.0, -0.4, 0.4, 0.0, -0.2, 0.4, 1.0, -0.6, 0.2, 1.0, 0.2, 0.0]","[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.6, 0.0, 1.0, -0.2, 0.4, 1.0, -0.6, 0.2, 0.0, -0.4, 0.4, 0.0, -0.2, 0.4, 1.0, -0.6, 0.2, 1.0, 0.2, 0.0]",3,get plate 1,4,4,STAY,-1.0,False,"{""cur_mac"": [4, 4], ""mac_done"": [true, true], ""collision"": []}"
1,136,34.057,1,"[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.6, 0.0, 1.0, -0.2, 0.4, 1.0, -0.6, 0.2, 0.0, -0.4, 0.4, 0.0, -0.2, 0.4, 1.0, -0.6, 0.2, 1.0, 0.2, 0.0]","[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.6, 0.0, 1.0, -0.2, 0.4, 1.0, -0.6, 0.2, 1.0, -0.4, 0.4, 0.0, -0.2, 0.4, 1.0, -0.6, 0.2, 1.0, 0.2, 0.0]",3,get plate 1,4,3,UP,9.0,False,"{""cur_mac"": [4, 3], ""mac_done"": [true, true], ""collision"": []}"
1,137,34.308,1,"[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.6, 0.0, 1.0, -0.2, 0.4, 1.0, -0.6, 0.2, 1.0, -0.4, 0.4, 0.0, -0.2, 0.4, 1.0, -0.6, 0.2, 1.0, 0.2, 0.0]","[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.6, 0.0, 1.0, -0.2, 0.4, 1.0, -0.6, 0.2, 1.0, -0.4, 0.4, 0.0, -0.2, 0.4, 1.0, -0.6, 0.2, 1.0, 0.2, 0.0]",3,get plate 1,4,4,STAY,-1.0,False,"{""cur_mac"": [4, 4], ""mac_done"": [true, true], ""collision"": []}"
1,138,34.559,1,"[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.6, 0.0, 1.0, -0.2, 0.4, 1.0, -0.6, 0.2, 1.0, -0.4, 0.4, 0.0, -0.2, 0.4, 1.0, -0.6, 0.2, 1.0, 0.2, 0.0]","[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.6, 0.0, 1.0, -0.2, 0.4, 1.0, -0.6, 0.2, 1.0, -0.4, 0.2, 0.0, -0.2, 0.4, 1.0, -0.6, 0.2, 1.0, 0.2, 0.0]",3,get plate 1,4,0,RIGHT,-1.0,False,"{""cur_mac"": [4, 0], ""mac_done"": [true, true], ""collision"": []}"
1,139,34.809,1,"[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.6, 0.0, 1.0, -0.2, 0.4, 1.0, -0.6, 0.2, 1.0, -0.4, 0.2, 0.0, -0.2, 0.4, 1.0, -0.6, 0.2, 1.0, 0.2, 0.0]","[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.6, 0.0, 1.0, -0.2, 0.4, 1.0, -0.6, 0.2, 1.0, -0.4, 0.2, 0.0, -0.2, 0.4, 1.0, -0.6, 0.2, 1.0, 0.2, 0.0]",3,get plate 1,4,4,STAY,-1.0,False,"{""cur_mac"": [4, 4], ""mac_done"": [true, true], ""collision"": []}"
1,140,35.06,1,"[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.6, 0.0, 1.0, -0.2, 0.4, 1.0, -0.6, 0.2, 1.0, -0.4, 0.2, 0.0, -0.2, 0.4, 1.0, -0.6, 0.2, 1.0, 0.2, 0.0]","[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.6, 0.0, 1.0, -0.2, 0.4, 1.0, -0.6, 0.2, 1.0, -0.4, 0.2, 0.0, -0.2, 0.4, 1.0, -0.6, 0.2, 1.0, 0.2, 0.0]",3,get plate 1,4,4,STAY,-1.0,False,"{""cur_mac"": [4, 4], ""mac_done"": [true, true], ""collision"": []}"
1,141,35.31,1,"[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.6, 0.0, 1.0, -0.2, 0.4, 1.0, -0.6, 0.2, 1.0, -0.4, 0.2, 0.0, -0.2, 0.4, 1.0, -0.6, 0.2, 1.0, 0.2, 0.0]","[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.6, 0.0, 1.0, -0.2, 0.4, 1.0, -0.4, 0.2, 1.0, -0.4, 0.2, 1.0, -0.2, 0.4, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]",3,get plate 1,4,3,UP,19.0,False,"{""cur_mac"": [4, 3], ""mac_done"": [true, true], ""collision"": []}"
1,142,35.56,1,"[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.6, 0.0, 1.0, -0.2, 0.4, 1.0, -0.4, 0.2, 1.0, -0.4, 0.2, 1.0, -0.2, 0.4, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]","[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.6, 0.0, 1.0, -0.2, 0.4, 1.0, -0.4, 0.2, 1.0, -0.4, 0.2, 1.0, -0.2, 0.4, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]",6,deliver 1,1,4,STAY,-1.0,False,"{""cur_mac"": [1, 4], ""mac_done"": [true, true], ""collision"": []}"
1,143,35.811,1,"[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.6, 0.0, 1.0, -0.2, 0.4, 1.0, -0.4, 0.2, 1.0, -0.4, 0.2, 1.0, -0.2, 0.4, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]","[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.6, 0.0, 1.0, -0.2, 0.4, 1.0, -0.4, 0.2, 1.0, -0.4, 0.2, 1.0, -0.2, 0.4, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]",6,deliver 1,1,4,STAY,-1.0,False,"{""cur_mac"": [1, 4], ""mac_done"": [true, true], ""collision"": []}"
1,144,36.063,1,"[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.6, 0.0, 1.0, -0.2, 0.4, 1.0, -0.4, 0.2, 1.0, -0.4, 0.2, 1.0, -0.2, 0.4, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]","[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.6, 0.0, 1.0, -0.2, 0.4, 1.0, -0.4, 0.4, 1.0, -0.4, 0.4, 1.0, -0.2, 0.4, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]",6,deliver 1,1,0,RIGHT,-1.0,False,"{""cur_mac"": [1, 0], ""mac_done"": [true, true], ""collision"": []}"
1,145,36.312,1,"[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.6, 0.0, 1.0, -0.2, 0.4, 1.0, -0.4, 0.4, 1.0, -0.4, 0.4, 1.0, -0.2, 0.4, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]","[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.6, 0.0, 1.0, -0.2, 0.4, 1.0, -0.4, 0.4, 1.0, -0.4, 0.4, 1.0, -0.2, 0.4, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]",6,deliver 1,1,4,STAY,-1.0,False,"{""cur_mac"": [1, 4], ""mac_done"": [true, true], ""collision"": []}"
1,146,36.563,1,"[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.6, 0.0, 1.0, -0.2, 0.4, 1.0, -0.4, 0.4, 1.0, -0.4, 0.4, 1.0, -0.2, 0.4, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]","[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.4, 0.0, 1.0, -0.2, 0.4, 1.0, -0.4, 0.4, 1.0, -0.4, 0.4, 1.0, -0.2, 0.4, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]",6,deliver 1,1,2,LEFT,-1.0,False,"{""cur_mac"": [1, 2], ""mac_done"": [true, true], ""collision"": []}"
1,147,36.814,1,"[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.4, 0.0, 1.0, -0.2, 0.4, 1.0, -0.4, 0.4, 1.0, -0.4, 0.4, 1.0, -0.2, 0.4, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]","[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.2, 0.0, 1.0, -0.2, 0.4, 1.0, -0.4, 0.4, 1.0, -0.4, 0.4, 1.0, -0.2, 0.4, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]",6,deliver 1,1,2,LEFT,-1.0,False,"{""cur_mac"": [1, 2], ""mac_done"": [true, true], ""collision"": []}"
1,148,37.064,1,"[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.2, 0.0, 1.0, -0.2, 0.4, 1.0, -0.4, 0.4, 1.0, -0.4, 0.4, 1.0, -0.2, 0.4, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]","[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.2, 0.0, 1.0, -0.2, 0.4, 1.0, -0.4, 0.4, 1.0, -0.4, 0.4, 1.0, -0.2, 0.4, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]",6,deliver 1,1,4,STAY,-1.0,False,"{""cur_mac"": [1, 4], ""mac_done"": [true, true], ""collision"": []}"
1,149,37.314,1,"[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.2, 0.0, 1.0, -0.2, 0.4, 1.0, -0.4, 0.4, 1.0, -0.4, 0.4, 1.0, -0.2, 0.4, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]","[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.2, 0.0, 1.0, -0.2, 0.4, 1.0, -0.4, 0.4, 1.0, -0.4, 0.4, 1.0, -0.2, 0.4, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]",6,deliver 1,1,4,STAY,-1.0,False,"{""cur_mac"": [1, 4], ""mac_done"": [true, true], ""collision"": []}"
1,150,37.565,1,"[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.2, 0.0, 1.0, -0.2, 0.4, 1.0, -0.4, 0.4, 1.0, -0.4, 0.4, 1.0, -0.2, 0.4, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]","[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.2, 0.0, 1.0, -0.2, 0.4, 1.0, -0.4, 0.4, 1.0, -0.4, 0.4, 1.0, -0.2, 0.4, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]",6,deliver 1,1,4,STAY,-1.0,False,"{""cur_mac"": [1, 4], ""mac_done"": [true, true], ""collision"": []}"
1,151,37.816,1,"[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.2, 0.0, 1.0, -0.2, 0.4, 1.0, -0.4, 0.4, 1.0, -0.4, 0.4, 1.0, -0.2, 0.4, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]","[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.2, 0.0, 1.0, -0.2, 0.4, 1.0, -0.4, 0.4, 1.0, -0.4, 0.4, 1.0, -0.2, 0.4, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]",6,deliver 1,1,4,STAY,-1.0,False,"{""cur_mac"": [1, 4], ""mac_done"": [true, true], ""collision"": []}"
1,152,38.066,1,"[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.2, 0.0, 1.0, -0.2, 0.4, 1.0, -0.4, 0.4, 1.0, -0.4, 0.4, 1.0, -0.2, 0.4, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]","[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.2, 0.0, 1.0, -0.2, 0.4, 1.0, -0.4, 0.4, 1.0, -0.4, 0.4, 1.0, -0.2, 0.4, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]",6,deliver 1,1,4,STAY,-1.0,False,"{""cur_mac"": [1, 4], ""mac_done"": [true, true], ""collision"": []}"
1,153,38.317,1,"[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.2, 0.0, 1.0, -0.2, 0.4, 1.0, -0.4, 0.4, 1.0, -0.4, 0.4, 1.0, -0.2, 0.4, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]","[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.2, 0.0, 1.0, -0.2, 0.4, 1.0, -0.4, 0.4, 1.0, -0.4, 0.4, 1.0, -0.2, 0.4, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]",6,deliver 1,1,4,STAY,-1.0,False,"{""cur_mac"": [1, 4], ""mac_done"": [true, true], ""collision"": []}"
1,154,38.567,1,"[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.2, 0.0, 1.0, -0.2, 0.4, 1.0, -0.4, 0.4, 1.0, -0.4, 0.4, 1.0, -0.2, 0.4, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]","[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.2, 0.0, 1.0, -0.2, 0.4, 1.0, -0.4, 0.4, 1.0, -0.4, 0.4, 1.0, -0.2, 0.4, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]",6,deliver 1,1,4,STAY,-1.0,False,"{""cur_mac"": [1, 4], ""mac_done"": [true, true], ""collision"": []}"
1,155,38.818,1,"[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.2, 0.0, 1.0, -0.2, 0.4, 1.0, -0.4, 0.4, 1.0, -0.4, 0.4, 1.0, -0.2, 0.4, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]","[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.2, 0.0, 1.0, -0.2, 0.4, 1.0, -0.4, 0.4, 1.0, -0.4, 0.4, 1.0, -0.2, 0.4, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]",6,deliver 1,1,4,STAY,-1.0,False,"{""cur_mac"": [1, 4], ""mac_done"": [true, true], ""collision"": []}"
1,156,39.068,1,"[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.2, 0.0, 1.0, -0.2, 0.4, 1.0, -0.4, 0.4, 1.0, -0.4, 0.4, 1.0, -0.2, 0.4, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]","[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.2, 0.0, 1.0, -0.2, 0.4, 1.0, -0.4, 0.4, 1.0, -0.4, 0.4, 1.0, -0.2, 0.4, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]",6,deliver 1,1,4,STAY,-1.0,False,"{""cur_mac"": [1, 4], ""mac_done"": [true, true], ""collision"": []}"
1,157,39.318,1,"[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.2, 0.0, 1.0, -0.2, 0.4, 1.0, -0.4, 0.4, 1.0, -0.4, 0.4, 1.0, -0.2, 0.4, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]","[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.2, 0.0, 1.0, -0.2, 0.4, 1.0, -0.4, 0.4, 1.0, -0.4, 0.4, 1.0, -0.2, 0.4, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]",6,deliver 1,1,4,STAY,-1.0,False,"{""cur_mac"": [1, 4], ""mac_done"": [true, true], ""collision"": []}"
1,158,39.569,1,"[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.2, 0.0, 1.0, -0.2, 0.4, 1.0, -0.4, 0.4, 1.0, -0.4, 0.4, 1.0, -0.2, 0.4, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]","[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.4, 0.0, 1.0, -0.2, 0.4, 1.0, -0.4, 0.4, 1.0, -0.4, 0.4, 1.0, -0.2, 0.4, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]",6,deliver 1,1,0,RIGHT,-1.0,False,"{""cur_mac"": [1, 0], ""mac_done"": [true, true], ""collision"": []}"
1,159,39.819,1,"[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.4, 0.0, 1.0, -0.2, 0.4, 1.0, -0.4, 0.4, 1.0, -0.4, 0.4, 1.0, -0.2, 0.4, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]","[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.6, 0.0, 1.0, -0.2, 0.4, 1.0, -0.4, 0.4, 1.0, -0.4, 0.4, 1.0, -0.2, 0.4, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]",6,deliver 1,1,0,RIGHT,-1.0,False,"{""cur_mac"": [1, 0], ""mac_done"": [true, true], ""collision"": []}"
1,160,40.071,1,"[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.6, 0.0, 1.0, -0.2, 0.4, 1.0, -0.4, 0.4, 1.0, -0.4, 0.4, 1.0, -0.2, 0.4, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]","[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.6, 0.0, 1.0, -0.2, 0.4, 1.0, -0.4, 0.4, 1.0, -0.4, 0.4, 1.0, -0.2, 0.4, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]",6,deliver 1,1,4,STAY,-1.0,False,"{""cur_mac"": [1, 4], ""mac_done"": [true, true], ""collision"": []}"
1,161,40.321,1,"[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.6, 0.0, 1.0, -0.2, 0.4, 1.0, -0.4, 0.4, 1.0, -0.4, 0.4, 1.0, -0.2, 0.4, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]","[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.6, 0.0, 1.0, -0.2, 0.4, 1.0, -0.4, 0.4, 1.0, -0.4, 0.4, 1.0, -0.2, 0.4, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]",6,deliver 1,1,4,STAY,-1.0,False,"{""cur_mac"": [1, 4], ""mac_done"": [true, true], ""collision"": []}"
1,162,40.57,1,"[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.6, 0.0, 1.0, -0.2, 0.4, 1.0, -0.4, 0.4, 1.0, -0.4, 0.4, 1.0, -0.2, 0.4, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]","[0.6, 0.4, 1.0, 0.0, 0.0, 0.4, 0.6, 0.0, 1.0, -0.2, 0.4, 1.0, -0.4, 0.4, 1.0, -0.4, 0.4, 1.0, -0.2, 0.4, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]",6,deliver 1,1,1,DOWN,-1.0,False,"{""cur_mac"": [1, 1], ""mac_done"": [true, true], ""collision"": []}"
1,163,40.82,1,"[0.6, 0.4, 1.0, 0.0, 0.0, 0.4, 0.6, 0.0, 1.0, -0.2, 0.4, 1.0, -0.4, 0.4, 1.0, -0.4, 0.4, 1.0, -0.2, 0.4, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]","[0.6, 0.4, 1.0, 0.0, 0.0, 0.4, 0.6, 0.0, 1.0, -0.2, 0.4, 1.0, -0.4, 0.4, 1.0, -0.4, 0.4, 1.0, -0.2, 0.4, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]",6,deliver 1,1,4,STAY,-1.0,False,"{""cur_mac"": [1, 4], ""mac_done"": [true, true], ""collision"": []}"
